"externalId"||`||"classificationOfInstructionalProgramCode"||`||"courseNumber"||`||"courseTitle"||`||"departmentExternalId"||`||"institutionExternalId"||`||"facilityExternalId"||`||"description"
"CHST192  CH"||`||""||`||"CHST192  CH"||`||"Senior Project"||`||"PCHS"||`||"PO"||`||"PO"||`||"Students enrolled in the senior project seminar engage independent readings and research topics agreed upon by the student and the advisor. The final work can take the form of a performance, a project or an exhibit, including an original play, script, film or artwork. Students give an oral presentation of their work The Chicana/o Latina/o Senior Project concludes undergraduate study and may only be taken during the senior year. Letter grade only. Prerequisites: CHST190  CH. "
"CLAS001  PO"||`||""||`||"CLAS001  PO"||`||"Greek and Roman Classics"||`||"PCLA"||`||"PO"||`||"PO"||`||"Who were the Greeks? What was life like in ancient Rome? This course is an interdisciplinary introduction to the ancient world that draws on literary and historical texts as well as material culture and archaeology."
"CLAS019  SC"||`||""||`||"CLAS019  SC"||`||"Classical Myth in Film"||`||"SCLA"||`||"SC"||`||"SC"||`||"From Cleopatra's beguiling charms and Medea's torrid love affair with Jason to Homer's wily Odysseus, ancient culture still provides material for conceptualizing modern political, racial, social, and sexual issues as imagined in modern Hollywood films and European cinema. This course explores contradictions in the relationship between modernity and antiquity through a study of cinematic adaptations of ancient narratives; central to these discussions are the relationship between aesthetics and politics and the shifting role of culture from common ground to culture industry and beyond. In addition to screening films, students will also read plays, poetry, historical narratives, film criticism, and works of critical theory. "
"CLAS020  PZ"||`||""||`||"CLAS020  PZ"||`||"Fantastic Archaeology"||`||"ZCLA"||`||"PZ"||`||"PZ"||`||"An exploration of popular and fantastic interpretations of archaeological||``||sites and finds. This course investigates pseudoscientific explanations of||``||archaeological questions and the biases that underlie them. Spring, M. Berenfeld."
"CLAS064  PO"||`||""||`||"CLAS064  PO"||`||"Gods,Humans,Justice Ancient Grc"||`||"PCLA"||`||"PO"||`||"PO"||`||"Gods, Humans and Justice in Ancient Greece. Focus on the fundamental questions in ancient Greek moral thinking, such as the following: What is the best kind of life for a human? Should I be good? Can I be good? Is morality objective, subjective, or relative to ones society? What is the relation between gods and humans? Are we at the mercy of fate?"
"CLAS106  PO"||`||""||`||"CLAS106  PO"||`||"Ancient Greek Leadership"||`||"PCLA"||`||"PO"||`||"PO"||`||"From the rage-filled rivalries of Homer's heroes to the Hellenistic game of thrones launched by Alexander the Great, vigorous debates about the character and consequences of (good) leadership were a prominent feature of ancient Greek literature and politics (ca. 750-300 B.C.). Here, through close reading and discussion of battlefield harangues and Assembly deliberations, of despotic tyranny and democratic nudging, we will explore together the contours of these ancient Greek conversations as leadership evolved and eventually began to be theorized. Our seminar readings will include both modern scholarship and ancient sources, the latter drawn primarily from Homer's Iliad, from the historiographies of Herodotus and Thucydides, and from the writings of the fourth-century scholar-warrior Xenophon (including his Socratic Memorabilia, his campaign memoir Anabasis, and his Cyropaedia, an extended meditation on the ideal leader). Letter grade only."
"CLAS116  SC"||`||""||`||"CLAS116  SC"||`||"Race/Ethnic in Greco-Roman World"||`||"SCLA"||`||"SC"||`||"SC"||`||"In this course students will explore the categories of race and ethnicity in the ancient Greco-Roman worlds, concepts that will illuminate much about these ancient civilizations as well as prompt students to reflect on issues of vital contemporary relevance. Through the study of ancient literary and material sources and modern responses to them, students will investigate ancient theories of race and ethnicity, representations of various peoples of the ancient world, and how these theories and representations have influenced modern discussions of race and ethnicity. Students will come away from this course not only with greater appreciation of the human diversity of the ancient Greek and Roman worlds, but also better prepared to engage with issues that are of paramount political importance today. "
"CLAS130  SC"||`||""||`||"CLAS130  SC"||`||"Roman Decadence"||`||"SCLA"||`||"SC"||`||"SC"||`||"From the Augustan Age onward, the Roman World was sharply divided between a self-created image of order, stability, and propriety, based on Rome's visible political and military achievements, and its increasing involvement with exotic, private, and unconscious forces of disruption and decay. This course will examine closely those so-called 'enemies of Roman order': religious cults, superstition, personal corruption and excess, popular violence, the Roman obsession with death, the radical decline from Classical models of life and art. Authors read include Ovid, Lucan, Seneca, Petronius, Tacitus, Juvenal, Apuleius."
"CLAS161  PZ"||`||""||`||"CLAS161  PZ"||`||"Greek Art and Archaeology"||`||"ZCLA"||`||"PZ"||`||"PZ"||`||"An introduction to the art, architecture, and other material culture of the ancient Greek world, from the Bronze Age through the rise of Alexander the Great. "
"CLAS162  PZ"||`||""||`||"CLAS162  PZ"||`||"Roman Art & Archaeology"||`||"ZCLA"||`||"PZ"||`||"PZ"||`||"An introduction to the art and architecture of the ancient Roman world from the late Republic through the High Empire and up until the reign of Constantine. The course will include discussion of material both from the city of Rome and around the empire.||``||"
"CLAS175  PZ"||`||""||`||"CLAS175  PZ"||`||"International Cultural Heritage"||`||"ZCLA"||`||"PZ"||`||"PZ"||`||"Cultural heritage can be defined as physical signs of the human past that exist in the present. This course focuses on cultural heritage as part of the built environment and its role in the effort to create a sustainable future. Students will be introduced to key concepts and examine theories and methods In the field today, particularly how these intersect with scholarship, international law, and policy"
"CLAS191  PO"||`||""||`||"CLAS191  PO"||`||"Senior Thesis in Classics"||`||"PCLA"||`||"PO"||`||"PO"||`||"An independent research and writing project supervised by a member of the Classics department faculty and read by one additional reader. Students work on an individual basis with faculty to identify a topic and become familiar with relevant bibliography and research methods. After one or more drafts critiqued by their supervisor or other faculty members, the students present the results of their research in writing and make an oral presentation to the department. Full course."
"CLAS191  SC"||`||"30.2202"||`||"CLAS191  SC"||`||"Sr Thesis: Ancient St/Classics"||`||"SCLA"||`||"SC"||`||"SC"||`||"Students will work closely and on an individual basis with their faculty advisers to identify an area of interest, become familiar with basic bibliography and research tools, and define a topic to investigate. Students will submit the results of this research in writing and make an oral presentation to the Ancient Studies/Classics Department. Restricted to seniors majoring in Classics."
"CLAS192  PO"||`||""||`||"CLAS192  PO"||`||"Senior Project"||`||"PCLA"||`||"PO"||`||"PO"||`||"An independent project supervised by a member of the Classics department and evaluated by one additional reader. Students work on an individual basis with faculty to define the project and become familiar with relevant bibliography  and appropriate research methods, After meeting regularly with faculty to discuss progress, the students present the results of their research in writing or, if appropriate, in another medium and make an oral presentation to the department. Full course."
"CLES101  HM"||`||""||`||"CLES101  HM"||`||"Climate Science"||`||"HMID"||`||"HM"||`||"HM"||`||"This course will address the physical science that underlies the behavior of our climate, including the roles of the atmosphere, biosphere, cryosphere, and the oceans in creating and maintaining our climate. Along the way, we will investigate the tools that we use to measure and understand our climate, as well as the chemical and physical basis of global climate change, including direct evidence from paleoclimate archives, model projections for future climate conditions, greenhouse gasses, and the carbon cycle. Prerequisites: (CHEM023A HM or CHEM042  HM or CHEM014L KS or CHEM034L KS or CHEM001A PO) and (CSCI005  HM or CSCI 004 PZ or CSCI 051P PO or CSCI 040 CM or DS 001 SC)and (MATH019  HM or  MATH30  CM/PO/PZ/SC) and (PHYS024  HM or PHYS030L KS or PHYS033L KS or PHYS071  PO or PHYS125  PO) and (MATH082  HM or MATH055  HM or ENGR072  HM or BIOL154  HM or PHYS051  HM). ||``||"
"COGS011  PZ"||`||""||`||"COGS011  PZ"||`||"Intro to Cognitive Science"||`||"ZCOG"||`||"PZ"||`||"PZ"||`||"Cognitive science is the interdisciplinary study of the mind, traditionally drawing upon anthropology, biology, computer science, linguistics, philosophy, and psychology. In this introductory course, we survey historical and contemporary||``||debates concerning the nature of perception, language, and consciousness, among other topics, at the intersection of these disciplines."
"CORE002  SC"||`||""||`||"CORE002  SC"||`||"Histories of the Present"||`||"SHUM"||`||"SC"||`||"SC"||`||"Core 2.  Histories of the Present.||``||Core II continues--with sharper focus and through an array of course offerings--the interdisciplinary investigations begun in Core I. That is, we develop our examination of the ways in which our contemporary self-understandings (political, moral, economic, aesthetic, etc.) emerge from and express the commitments and categories that are often regarded as given--so 'natural' and 'obvious' as to prevent us from thinking clearly about their complexities and ambiguities. Core II courses are taught by a faculty member with interdisciplinary research interests and may be team-taught by faculty whose complementary research interests make for productive interdisciplinary dialogue. ||``||"
